normalized,stemmed text,token_count,stemmed_list,polarity_score,polarity,polarity_num
"['sistem', 'pembayaran', 'bukanya', 'hancur', 'pakai', 'gopay', 'ovo', 'link', 'sekarang', 'pakai', 'beli', 'loket', 'kena', 'biaya', 'programer', 'usang', 'gantiin', 'orang', 'tergesa', 'gesa', 'ngupdate']","['sistem', 'bayar', 'buka', 'hancur', 'pakai', 'gopay', 'ovo', 'link', 'sekarang', 'pakai', 'beli', 'loket', 'kena', 'biaya', 'programer', 'usang', 'gantiin', 'orang', 'gesa', 'gesa', 'ngupdate']",195,"['sistem', 'bayar', 'buka', 'hancur', 'pakai', 'gopay', 'ovo', 'link', 'sekarang', 'pakai', 'beli', 'loket', 'kena', 'biaya', 'programer', 'usang', 'gantiin', 'orang', 'gesa', 'gesa', 'ngupdate']",-6,Negative,-1
"['diakses', 'kemudahan', 'sulit']","['akses', 'mudah', 'sulit']",27,"['akses', 'mudah', 'sulit']",6,Positive,1
"['pembaruan', 'aneh', 'aplikasi', 'metode', 'pembayarannya', 'praktis', 'dihapus']","['baru', 'aneh', 'aplikasi', 'metode', 'bayar', 'praktis', 'hapus']",67,"['baru', 'aneh', 'aplikasi', 'metode', 'bayar', 'praktis', 'hapus']",-3,Negative,-1
"['nunggu', 'sekali', 'copot', 'pemasangan']","['nunggu', 'sekali', 'copot', 'pasang']",39,"['nunggu', 'sekali', 'copot', 'pasang']",5,Positive,1
"['kode', 'salah', 'mengetik', 'sesuai', 'dikirim']","['kode', 'salah', 'etik', 'sesuai', 'kirim']",44,"['kode', 'salah', 'etik', 'sesuai', 'kirim']",-2,Negative,-1
"['aplikasi', 'pakai', 'kode', 'verif', 'muncul']","['aplikasi', 'pakai', 'kode', 'verif', 'muncul']",48,"['aplikasi', 'pakai', 'kode', 'verif', 'muncul']",-6,Negative,-1
"['pembayaran', 'gagal', 'internet', 'lancar']","['bayar', 'gagal', 'internet', 'lancar']",40,"['bayar', 'gagal', 'internet', 'lancar']",1,Positive,1
"['sudah', 'seasik', 'bayar', 'pakai', 'dana', 'sekarang', 'ruwet']","['sudah', 'seasik', 'bayar', 'pakai', 'dana', 'sekarang', 'ruwet']",66,"['sudah', 'seasik', 'bayar', 'pakai', 'dana', 'sekarang', 'ruwet']",4,Positive,1
"['sulit', 'pelayanan', 'pembelian', 'tiket']","['sulit', 'layan', 'beli', 'tiket']",35,"['sulit', 'layan', 'beli', 'tiket']",4,Positive,1
"['pembayaran', 'ruwet', 'pakai', 'dompet', 'aneh']","['bayar', 'ruwet', 'pakai', 'dompet', 'aneh']",45,"['bayar', 'ruwet', 'pakai', 'dompet', 'aneh']",1,Positive,1
"['kacau', 'telat', 'menit', 'masuk', 'sudah', 'beli', 'tiketnya', 'tiket', 'uang', 'kembali']","['kacau', 'telat', 'menit', 'masuk', 'sudah', 'beli', 'tiket', 'tiket', 'uang', 'kembali']",90,"['kacau', 'telat', 'menit', 'masuk', 'sudah', 'beli', 'tiket', 'tiket', 'uang', 'kembali']",-3,Negative,-1
"['aplikasi', 'nya', 'kesalahan', 'daftar']","['aplikasi', 'nya', 'salah', 'daftar']",38,"['aplikasi', 'nya', 'salah', 'daftar']",-7,Negative,-1
"['menyusahkan', 'metode', 'pembayaran', 'familiar']","['susah', 'metode', 'bayar', 'familiar']",40,"['susah', 'metode', 'bayar', 'familiar']",-5,Negative,-1
"['mendaftartdk', 'kode', 'verifikasi']","['mendaftartdk', 'kode', 'verifikasi']",38,"['mendaftartdk', 'kode', 'verifikasi']",-3,Negative,-1
"['pendaftaran', 'dibilang', 'kode', 'verifikasi', 'salah', 'sesuai']","['daftar', 'bilang', 'kode', 'verifikasi', 'salah', 'sesuai']",61,"['daftar', 'bilang', 'kode', 'verifikasi', 'salah', 'sesuai']",-3,Negative,-1
"['aplikasi', 'lucu', 'masuk', 'aplikasi', 'google']","['aplikasi', 'lucu', 'masuk', 'aplikasi', 'google']",51,"['aplikasi', 'lucu', 'masuk', 'aplikasi', 'google']",-8,Negative,-1
"['lokasi', 'stasiun', 'lihat', 'konektivitas', 'tidak', 'buka']","['lokasi', 'stasiun', 'lihat', 'konektivitas', 'tidak', 'buka']",63,"['lokasi', 'stasiun', 'lihat', 'konektivitas', 'tidak', 'buka']",1,Positive,1
"['sekali', 'close', 'jadwal']","['sekali', 'close', 'jadwal']",29,"['sekali', 'close', 'jadwal']",-3,Negative,-1
"['aplikasi', 'dibuka']","['aplikasi', 'buka']",20,"['aplikasi', 'buka']",-1,Negative,-1
"['beli', 'tiket', 'gunakan', 'dompet', 'digital', 'dana']","['beli', 'tiket', 'guna', 'dompet', 'digital', 'dana']",54,"['beli', 'tiket', 'guna', 'dompet', 'digital', 'dana']",7,Positive,1
"['aplikasi', 'bermasalah', 'akun', 'hapus']","['aplikasi', 'masalah', 'akun', 'hapus']",40,"['aplikasi', 'masalah', 'akun', 'hapus']",-11,Negative,-1
"['daftar', 'pelayanan', 'publik', 'beli', 'tiket', 'dipaksakan', 'membeli', 'kartu']","['daftar', 'layan', 'publik', 'beli', 'tiket', 'paksa', 'beli', 'kartu']",72,"['daftar', 'layan', 'publik', 'beli', 'tiket', 'paksa', 'beli', 'kartu']",3,Positive,1
"['daftar', 'kode', 'berguna']","['daftar', 'kode', 'guna']",26,"['daftar', 'kode', 'guna']",-1,Negative,-1
"['pendaftaran', 'ruwet']","['daftar', 'ruwet']",19,"['daftar', 'ruwet']",-3,Negative,-1
"['masuk', 'aplikasi', 'nya']","['masuk', 'aplikasi', 'nya']",28,"['masuk', 'aplikasi', 'nya']",-7,Negative,-1
"['aplikasi', 'dibuka']","['aplikasi', 'buka']",20,"['aplikasi', 'buka']",-1,Negative,-1
"['ramah', 'pembiayaan', 'unsur', 'politik', 'bisnisnya', 'malas']","['ramah', 'biaya', 'unsur', 'politik', 'bisnis', 'malas']",57,"['ramah', 'biaya', 'unsur', 'politik', 'bisnis', 'malas']",3,Positive,1
"['akun', 'hilang', 'terdaftar']","['akun', 'hilang', 'daftar']",28,"['akun', 'hilang', 'daftar']",4,Positive,1
"['sudah', 'terkadang', 'atur', 'ulang', 'kata', 'sandi', 'tetap', 'dibilang', 'salah', 'kata', 'sandi', 'heran']","['sudah', 'terkadang', 'atur', 'ulang', 'kata', 'sandi', 'tetap', 'bilang', 'salah', 'kata', 'sandi', 'heran']",110,"['sudah', 'terkadang', 'atur', 'ulang', 'kata', 'sandi', 'tetap', 'bilang', 'salah', 'kata', 'sandi', 'heran']",11,Positive,1
"['bawa', 'kartu', 'nikarna', 'beli', 'pakai', 'aplikasi', 'susah']","['bawa', 'kartu', 'nikarna', 'beli', 'pakai', 'aplikasi', 'susah']",66,"['bawa', 'kartu', 'nikarna', 'beli', 'pakai', 'aplikasi', 'susah']",-4,Negative,-1
"['lebih', 'baik', 'macem', 'access', 'bayar', 'qris', 'macem', 'dompet', 'digital', 'dipakai']","['lebih', 'baik', 'macem', 'access', 'bayar', 'qris', 'macem', 'dompet', 'digital', 'pakai']",92,"['lebih', 'baik', 'macem', 'access', 'bayar', 'qris', 'macem', 'dompet', 'digital', 'pakai']",1,Positive,1
"['aplikasi', 'verifikasi']","['aplikasi', 'verifikasi']",26,"['aplikasi', 'verifikasi']",-4,Negative,-1
"['kacau', 'brangkat', 'kantor', 'rabu', 'april', 'bunderan', 'pintu', 'pertamina', 'ditutup', 'dibuka', 'arah', 'pullman', 'petugas', 'manajemen', 'antre', 'kacau', 'gratis', 'kemarin', 'edukasi', 'memperlakukan', 'duduk', 'disabilitas', 'eskalator', 'antre', 'masuk', 'memuat', 'gate', 'detik', 'responnya', 'tarif', 'normal', 'peak', 'seperti']","['kacau', 'brangkat', 'kantor', 'rabu', 'april', 'bunderan', 'pintu', 'pertamina', 'tutup', 'buka', 'arah', 'pullman', 'tugas', 'manajemen', 'antre', 'kacau', 'gratis', 'kemarin', 'edukasi', 'laku', 'duduk', 'disabilitas', 'eskalator', 'antre', 'masuk', 'muat', 'gate', 'detik', 'responnya', 'tarif', 'normal', 'peak', 'seperti']",329,"['kacau', 'brangkat', 'kantor', 'rabu', 'april', 'bunderan', 'pintu', 'pertamina', 'tutup', 'buka', 'arah', 'pullman', 'tugas', 'manajemen', 'antre', 'kacau', 'gratis', 'kemarin', 'edukasi', 'laku', 'duduk', 'disabilitas', 'eskalator', 'antre', 'masuk', 'muat', 'gate', 'detik', 'responnya', 'tarif', 'normal', 'peak', 'seperti']",2,Positive,1
"['pembayaran', 'terbatas', 'aplikasi', 'jarang', 'dipunya', 'orang']","['bayar', 'batas', 'aplikasi', 'jarang', 'punya', 'orang']",58,"['bayar', 'batas', 'aplikasi', 'jarang', 'punya', 'orang']",-3,Negative,-1
"['tidak', 'bayar', 'gunakan', 'astrapay', 'memuat', 'melulu']","['tidak', 'bayar', 'guna', 'astrapay', 'muat', 'melulu']",56,"['tidak', 'bayar', 'guna', 'astrapay', 'muat', 'melulu']",-6,Negative,-1
"['uptd', 'bukanya', 'bermasalah', 'pembaruan']","['uptd', 'buka', 'masalah', 'baru']",35,"['uptd', 'buka', 'masalah', 'baru']",-1,Negative,-1
"['pembayaran', 'sedikit', 'parah', 'sekali']","['bayar', 'sedikit', 'parah', 'sekali']",39,"['bayar', 'sedikit', 'parah', 'sekali']",-9,Negative,-1
"['copot', 'pemasangan', 'aplikasinya', 'karena', 'sekarang', 'ruwet', 'metode', 'pembayaran', 'dompet', 'digital', 'seperti', 'gopay']","['copot', 'pasang', 'aplikasi', 'karena', 'sekarang', 'ruwet', 'metode', 'bayar', 'dompet', 'digital', 'seperti', 'gopay']",122,"['copot', 'pasang', 'aplikasi', 'karena', 'sekarang', 'ruwet', 'metode', 'bayar', 'dompet', 'digital', 'seperti', 'gopay']",-11,Negative,-1
"['berguna', 'sejak', 'pembayaran', 'terbatas']","['guna', 'sejak', 'bayar', 'batas']",35,"['guna', 'sejak', 'bayar', 'batas']",-1,Negative,-1
"['ruwet', 'beli', 'tiket', 'pilih', 'berangkat', 'tujuan', 'salah', 'pilihtiket', 'tidak', 'berlaku']","['ruwet', 'beli', 'tiket', 'pilih', 'berangkat', 'tuju', 'salah', 'pilihtiket', 'tidak', 'laku']",96,"['ruwet', 'beli', 'tiket', 'pilih', 'berangkat', 'tuju', 'salah', 'pilihtiket', 'tidak', 'laku']",-14,Negative,-1
"['pendaftaran', 'kirim', 'tulisannya', 'dikirim']","['daftar', 'kirim', 'tulis', 'kirim']",37,"['daftar', 'kirim', 'tulis', 'kirim']",5,Positive,1
"['kecewa', 'sudah', 'pakai', 'dompet', 'digital', 'dana', 'gopay', 'adahilangduhhhhh']","['kecewa', 'sudah', 'pakai', 'dompet', 'digital', 'dana', 'gopay', 'adahilangduhhhhh']",86,"['kecewa', 'sudah', 'pakai', 'dompet', 'digital', 'dana', 'gopay', 'adahilangduhhhhh']",7,Positive,1
"['aplikasi', 'kode', 'otpnya', 'muncul']","['aplikasi', 'kode', 'otpnya', 'muncul']",40,"['aplikasi', 'kode', 'otpnya', 'muncul']",-6,Negative,-1
"['sudah', 'bayar', 'pakai', 'gopay', 'dipaksa', 'pakai', 'astrapay', 'saku', 'mempersulit', 'pengguna', 'menjijikan']","['sudah', 'bayar', 'pakai', 'gopay', 'paksa', 'pakai', 'astrapay', 'saku', 'sulit', 'guna', 'jijik']",100,"['sudah', 'bayar', 'pakai', 'gopay', 'paksa', 'pakai', 'astrapay', 'saku', 'sulit', 'guna', 'jijik']",-4,Negative,-1
"['membayarkan', 'gaji', 'salah', 'vendornya', 'gaji', 'dibayarkan', 'waktuthr', 'dibayar', 'di', 'hari', 'bank', 'terahir', 'beroperasional', 'itupun', 'didatengin', 'rame', 'kekantor', 'vendor', 'beralasan', 'menunggak', 'pembayaran', 'vendor', 'pekerjanyaapakah', 'demikianbahkan', 'gaji', 'dibayar', 'diundur', 'meiapakah']","['bayar', 'gaji', 'salah', 'vendor', 'gaji', 'bayar', 'waktuthr', 'bayar', 'di', 'hari', 'bank', 'terahir', 'operasional', 'itu', 'didatengin', 'rame', 'kantor', 'vendor', 'alas', 'tunggak', 'bayar', 'vendor', 'pekerjanyaapakah', 'demikianbahkan', 'gaji', 'bayar', 'undur', 'meiapakah']",286,"['bayar', 'gaji', 'salah', 'vendor', 'gaji', 'bayar', 'waktuthr', 'bayar', 'di', 'hari', 'bank', 'terahir', 'operasional', 'itu', 'didatengin', 'rame', 'kantor', 'vendor', 'alas', 'tunggak', 'bayar', 'vendor', 'pekerjanyaapakah', 'demikianbahkan', 'gaji', 'bayar', 'undur', 'meiapakah']",4,Positive,1
"['sampah', 'tidak', 'dibuka', 'kesalahan', 'melulu']","['sampah', 'tidak', 'buka', 'salah', 'melulu']",46,"['sampah', 'tidak', 'buka', 'salah', 'melulu']",-13,Negative,-1
"['tersendat', 'berkali', 'terkadang', 'tahap', 'verifikasi']","['sendat', 'kali', 'terkadang', 'tahap', 'verifikasi']",54,"['sendat', 'kali', 'terkadang', 'tahap', 'verifikasi']",3,Positive,1
"['aplikasi', 'payahtutup', 'norak', 'pendaftaran', 'ulang']","['aplikasi', 'payahtutup', 'norak', 'daftar', 'ulang']",54,"['aplikasi', 'payahtutup', 'norak', 'daftar', 'ulang']",-3,Negative,-1
"['pembayaran', 'ruwet', 'pakai', 'dana']","['bayar', 'ruwet', 'pakai', 'dana']",35,"['bayar', 'ruwet', 'pakai', 'dana']",1,Positive,1
"['aplikasi', 'diakses', 'juli']","['aplikasi', 'akses', 'juli']",29,"['aplikasi', 'akses', 'juli']",-2,Negative,-1
"['pulsa', 'terima', 'lemah']","['pulsa', 'terima', 'lemah']",28,"['pulsa', 'terima', 'lemah']",4,Positive,1
"['pembayaran', 'tidak', 'pakai', 'kartu', 'kredit', 'debit']","['bayar', 'tidak', 'pakai', 'kartu', 'kredit', 'debit']",55,"['bayar', 'tidak', 'pakai', 'kartu', 'kredit', 'debit']",-4,Negative,-1
"['bayar', 'gunakan', 'gopay', 'link', 'qris']","['bayar', 'guna', 'gopay', 'link', 'qris']",42,"['bayar', 'guna', 'gopay', 'link', 'qris']",2,Positive,1
"['tidak', 'melulu', 'tidak', 'pulang', 'bangsat']","['tidak', 'melulu', 'tidak', 'pulang', 'bangsat']",49,"['tidak', 'melulu', 'tidak', 'pulang', 'bangsat']",-18,Negative,-1
"['mode', 'pembayaran', 'bank', 'tambahin', 'saja']","['mode', 'bayar', 'bank', 'tambahin', 'saja']",45,"['mode', 'bayar', 'bank', 'tambahin', 'saja']",-2,Negative,-1
"['pembayaran', 'online', 'jarang', 'orang', 'gunakan', 'ruwet', 'balikin', 'dong', 'dompet', 'gopay']","['bayar', 'online', 'jarang', 'orang', 'guna', 'ruwet', 'balikin', 'dong', 'dompet', 'gopay']",93,"['bayar', 'online', 'jarang', 'orang', 'guna', 'ruwet', 'balikin', 'dong', 'dompet', 'gopay']",-2,Negative,-1
"['gagal', 'pembelian', 'tiket', 'terkadang', 'bersamaan']","['gagal', 'beli', 'tiket', 'terkadang', 'sama']",47,"['gagal', 'beli', 'tiket', 'terkadang', 'sama']",4,Positive,1
"['pembayaran', 'pakai', 'dana', 'gojek', 'dihilangkan', 'bagus']","['bayar', 'pakai', 'dana', 'gojek', 'hilang', 'bagus']",54,"['bayar', 'pakai', 'dana', 'gojek', 'hilang', 'bagus']",10,Positive,1
"['aplikasi', 'jelek', 'gunakan']","['aplikasi', 'jelek', 'guna']",29,"['aplikasi', 'jelek', 'guna']",-8,Negative,-1
"['kesalahan', 'pembayaran']","['salah', 'bayar']",18,"['salah', 'bayar']",-3,Negative,-1
"['masukkan', 'kode', 'verifikasi', 'yudh', 'diulang', 'berkali']","['masuk', 'kode', 'verifikasi', 'yudh', 'ulang', 'kali']",56,"['masuk', 'kode', 'verifikasi', 'yudh', 'ulang', 'kali']",-6,Negative,-1
"['pengisian', 'saldo', 'persulit']","['isi', 'saldo', 'sulit']",25,"['isi', 'saldo', 'sulit']",4,Positive,1
"['aplikasi', 'aneh', 'daftarnya', 'sulit']","['aplikasi', 'aneh', 'daftar', 'sulit']",39,"['aplikasi', 'aneh', 'daftar', 'sulit']",1,Positive,1
"['mudah', 'cepat']","['mudah', 'cepat']",18,"['mudah', 'cepat']",7,Positive,1
"['abis', 'pembaruan', 'ruwet']","['abis', 'baru', 'ruwet']",25,"['abis', 'baru', 'ruwet']",-3,Negative,-1
"['copot', 'pemasangan', 'pakai', 'gopay']","['copot', 'pasang', 'pakai', 'gopay']",37,"['copot', 'pasang', 'pakai', 'gopay']",5,Positive,1
"['sudah', 'bayar', 'pakai', 'dana', 'malas', 'pakenya']","['sudah', 'bayar', 'pakai', 'dana', 'malas', 'pakenya']",55,"['sudah', 'bayar', 'pakai', 'dana', 'malas', 'pakenya']",4,Positive,1
"['ruwet', 'sekali', 'beli', 'tiket']","['ruwet', 'sekali', 'beli', 'tiket']",36,"['ruwet', 'sekali', 'beli', 'tiket']",-3,Negative,-1
"['aplikasi', 'bodoh', 'unduh', 'sudah', 'bermasalah']","['aplikasi', 'bodoh', 'unduh', 'sudah', 'masalah']",50,"['aplikasi', 'bodoh', 'unduh', 'sudah', 'masalah']",-5,Negative,-1
['kode'],['kode'],8,['kode'],-3,Negative,-1
"['aplikasi', 'terbodoh', 'dunia', 'pendaftaran', 'bermasalah', 'bodoh']","['aplikasi', 'bodoh', 'dunia', 'daftar', 'masalah', 'bodoh']",60,"['aplikasi', 'bodoh', 'dunia', 'daftar', 'masalah', 'bodoh']",-6,Negative,-1
"['metode', 'pembayaran', 'gojegdana', 'begitu']","['metode', 'bayar', 'gojegdana', 'begitu']",42,"['metode', 'bayar', 'gojegdana', 'begitu']",-4,Negative,-1
"['membayarnya', 'sulit', 'tidak', 'bisa', 'pakai', 'virtual', 'akun']","['bayar', 'sulit', 'tidak', 'bisa', 'pakai', 'virtual', 'akun']",63,"['bayar', 'sulit', 'tidak', 'bisa', 'pakai', 'virtual', 'akun']",-4,Negative,-1
"['metode', 'pembayaran', 'pembaruan']","['metode', 'bayar', 'baru']",27,"['metode', 'bayar', 'baru']",-4,Negative,-1
"['pembayaran', 'terbatas']","['bayar', 'batas']",18,"['bayar', 'batas']",-2,Negative,-1
['pembayarannya'],['bayar'],9,['bayar'],1,Positive,1
['aplikasi'],['aplikasi'],12,['aplikasi'],-4,Negative,-1
['aplikasi'],['aplikasi'],12,['aplikasi'],-4,Negative,-1
"['metode', 'pembayaran', 'terbatas', 'malas']","['metode', 'bayar', 'batas', 'malas']",37,"['metode', 'bayar', 'batas', 'malas']",-11,Negative,-1
"['daftar', 'kode', 'bisadari', 'pagi', 'sampai', 'sore']","['daftar', 'kode', 'bisadari', 'pagi', 'sampai', 'sore']",56,"['daftar', 'kode', 'bisadari', 'pagi', 'sampai', 'sore']",1,Positive,1
"['suka', 'forceclosejelek']","['suka', 'forceclosejelek']",27,"['suka', 'forceclosejelek']",3,Positive,1
['daftar'],['daftar'],10,['daftar'],1,Positive,1
"['niat', 'aplikasi', 'dftr', 'tidak']","['niat', 'aplikasi', 'dftr', 'tidak']",37,"['niat', 'aplikasi', 'dftr', 'tidak']",-9,Negative,-1
['aplikasi'],['aplikasi'],12,['aplikasi'],-4,Negative,-1
"['tidak', 'bisa', 'daftar', 'sudah', 'sebulan']","['tidak', 'bisa', 'daftar', 'sudah', 'bulan']",45,"['tidak', 'bisa', 'daftar', 'sudah', 'bulan']",-2,Negative,-1
"['dompet', 'kurangin', 'ruwet']","['dompet', 'rangin', 'ruwet']",29,"['dompet', 'rangin', 'ruwet']",-4,Negative,-1
['akses'],['akses'],9,['akses'],2,Positive,1
"['driver', 'ramah']","['driver', 'ramah']",19,"['driver', 'ramah']",5,Positive,1
"['masuk', 'aplikasi']","['masuk', 'aplikasi']",21,"['masuk', 'aplikasi']",-7,Negative,-1
"['aplikasi', 'kesalahan']","['aplikasi', 'salah']",21,"['aplikasi', 'salah']",-8,Negative,-1
"['buruksysaj', 'masuk', 'aplikasi']","['buruksysaj', 'masuk', 'aplikasi']",35,"['buruksysaj', 'masuk', 'aplikasi']",-7,Negative,-1
"['kode', 'pembayarannya', 'tidak']","['kode', 'bayar', 'tidak']",26,"['kode', 'bayar', 'tidak']",-7,Negative,-1
"['jelek', 'sekali', 'aplikasinya', 'sulit', 'masuk', 'aplikasi']","['jelek', 'sekali', 'aplikasi', 'sulit', 'masuk', 'aplikasi']",61,"['jelek', 'sekali', 'aplikasi', 'sulit', 'masuk', 'aplikasi']",-17,Negative,-1
"['ruwet', 'ngilangin', 'metode', 'pembayaran', 'gopay']","['ruwet', 'ngilangin', 'metode', 'bayar', 'gopay']",50,"['ruwet', 'ngilangin', 'metode', 'bayar', 'gopay']",-8,Negative,-1
"['nungguin', 'notifikasi', 'verifikasi', 'muncul', 'norak']","['nungguin', 'notifikasi', 'verifikasi', 'muncul', 'norak']",59,"['nungguin', 'notifikasi', 'verifikasi', 'muncul', 'norak']",2,Positive,1
"['tidak', 'awaras', 'bisanya', 'pembayaran', 'gopay', 'dihilangkan']","['tidak', 'awaras', 'bisa', 'bayar', 'gopay', 'hilang']",55,"['tidak', 'awaras', 'bisa', 'bayar', 'gopay', 'hilang']",-1,Negative,-1
"['tidak', 'daftar']","['tidak', 'daftar']",19,"['tidak', 'daftar']",-4,Negative,-1
"['lambat', 'tiketnya', 'mahal', 'turunin', 'harga', 'tiketnya']","['lambat', 'tiket', 'mahal', 'turunin', 'harga', 'tiket']",57,"['lambat', 'tiket', 'mahal', 'turunin', 'harga', 'tiket']",5,Positive,1
"['gunakan', 'ewalet', 'seperti', 'gopay', 'link', 'apusin', 'bisnis', 'sulit', 'pengguna']","['guna', 'ewalet', 'seperti', 'gopay', 'link', 'apusin', 'bisnis', 'sulit', 'guna']",83,"['guna', 'ewalet', 'seperti', 'gopay', 'link', 'apusin', 'bisnis', 'sulit', 'guna']",4,Positive,1
"['sudah', 'bayar', 'pakai', 'gopay']","['sudah', 'bayar', 'pakai', 'gopay']",36,"['sudah', 'bayar', 'pakai', 'gopay']",4,Positive,1
"['tidak', 'awaras', 'nyusahin', 'aplikasi', 'sampah']","['tidak', 'awaras', 'nyusahin', 'aplikasi', 'sampah']",53,"['tidak', 'awaras', 'nyusahin', 'aplikasi', 'sampah']",-13,Negative,-1
"['dompet', 'ovogopay', 'dihapus', 'ruwet']","['dompet', 'ovogopay', 'hapus', 'ruwet']",40,"['dompet', 'ovogopay', 'hapus', 'ruwet']",-7,Negative,-1
"['tidak', 'bisa', 'pakai', 'digital']","['tidak', 'bisa', 'pakai', 'digital']",37,"['tidak', 'bisa', 'pakai', 'digital']",-5,Negative,-1
"['tambahin', 'pembayaran', 'pakai', 'gopay', 'dana', 'tolong']","['tambahin', 'bayar', 'pakai', 'gopay', 'dana', 'tolong']",57,"['tambahin', 'bayar', 'pakai', 'gopay', 'dana', 'tolong']",8,Positive,1
"['akun', 'tidak', 'bisa', 'lelah']","['akun', 'tidak', 'bisa', 'lelah']",34,"['akun', 'tidak', 'bisa', 'lelah']",-1,Negative,-1
"['sulit', 'masuk', 'aplikasi']","['sulit', 'masuk', 'aplikasi']",30,"['sulit', 'masuk', 'aplikasi']",-7,Negative,-1
"['pembaruan', 'melulu']","['baru', 'melulu']",18,"['baru', 'melulu']",-3,Negative,-1
"['sulit', 'daftar']","['sulit', 'daftar']",19,"['sulit', 'daftar']",1,Positive,1
['akses'],['akses'],9,['akses'],2,Positive,1
"['ribet', 'persulit', 'dong', 'bengkak', 'persulit', 'seperti', 'ini']","['ribet', 'sulit', 'dong', 'bengkak', 'sulit', 'seperti', 'ini']",64,"['ribet', 'sulit', 'dong', 'bengkak', 'sulit', 'seperti', 'ini']",-9,Negative,-1
"['aplikasi', 'pengembang', 'apa']","['aplikasi', 'kembang', 'apa']",30,"['aplikasi', 'kembang', 'apa']",-4,Negative,-1
